Movie_Title,Budgets
"<a href=""/movie/Talented-Mr-Ripley-The#tab=summary"">The Talented Mr. Ripley</a>","$40,000,000"
"<a href=""/movie/Intern-The#tab=summary"">The Intern</a>","$40,000,000"
"<a href=""/movie/Last-of-the-Mohicans-The#tab=summary"">The Last of the Mohicans</a>","$40,000,000"
"<a href=""/movie/Ray#tab=summary"">Ray</a>","$40,000,000"
"<a href=""/movie/Sin-City#tab=summary"">Sin City</a>","$40,000,000"
"<a href=""/movie/Bridge-of-Spies#tab=summary"">Bridge of Spies</a>","$40,000,000"
"<a href=""/movie/Vantage-Point#tab=summary"">Vantage Point</a>","$40,000,000"
"<a href=""/movie/I-Love-You-Man#tab=summary"">I Love You, Man</a>","$40,000,000"
"<a href=""/movie/Shallow-Hal#tab=summary"">Shallow Hal</a>","$40,000,000"
"<a href=""/movie/JFK#tab=summary"">JFK</a>","$40,000,000"
"<a href=""/movie/Big-Mommas-House-2#tab=summary"">Big Momma's House 2</a>","$40,000,000"
"<a href=""/movie/House-with-a-Clock-in-its-Walls-The#tab=summary"">The House with a Clock in its Walls</a>","$40,000,000"
"<a href=""/movie/Hacksaw-Ridge#tab=summary"">Hacksaw Ridge</a>","$40,000,000"
"<a href=""/movie/Mexican-The#tab=summary"">The Mexican</a>","$40,000,000"
"<a href=""/movie/Final-Destination-The#tab=summary"">The Final Destination</a>","$40,000,000"
"<a href=""/movie/17-Again#tab=summary"">17 Again</a>","$40,000,000"
"<a href=""/movie/Unknown-(2011)#tab=summary"">Unknown</a>","$40,000,000"
"<a href=""/movie/Get-Him-to-the-Greek#tab=summary"">Get Him to the Greek</a>","$40,000,000"
"<a href=""/movie/Gothika#tab=summary"">Gothika</a>","$40,000,000"
"<a href=""/movie/Behind-Enemy-Lines-(2001)#tab=summary"">Behind Enemy Lines</a>","$40,000,000"
"<a href=""/movie/Lincoln-Lawyer-The#tab=summary"">The Lincoln Lawyer</a>","$40,000,000"
"<a href=""/movie/Shall-We-Dance-(2004)#tab=summary"">Shall We Dance?</a>","$40,000,000"
"<a href=""/movie/Invincible-(2006)#tab=summary"">Invincible</a>","$40,000,000"
"<a href=""/movie/Escape-From-Planet-Earth#tab=summary"">Escape From Planet Earth</a>","$40,000,000"
"<a href=""/movie/Small-Soldiers#tab=summary"">Small Soldiers</a>","$40,000,000"
"<a href=""/movie/Spawn#tab=summary"">Spawn</a>","$40,000,000"
"<a href=""/movie/Horrible-Bosses-2#tab=summary"">Horrible Bosses 2</a>","$40,000,000"
"<a href=""/movie/Count-of-Monte-Cristo-The#tab=summary"">The Count of Monte Cristo</a>","$40,000,000"
"<a href=""/movie/Prestige-The#tab=summary"">The Prestige</a>","$40,000,000"
"<a href=""/movie/Lake-House-The#tab=summary"">The Lake House</a>","$40,000,000"
"<a href=""/movie/Robert-Rodriguezs-Predators#tab=summary"">Predators</a>","$40,000,000"
"<a href=""/movie/Odd-Life-of-Timothy-Green-The#tab=summary"">The Odd Life of Timothy Green</a>","$40,000,000"
"<a href=""/movie/Living-Daylights-The#tab=summary"">The Living Daylights</a>","$40,000,000"
"<a href=""/movie/Apocalypto#tab=summary"">Apocalypto</a>","$40,000,000"
"<a href=""/movie/Music-and-Lyrics#tab=summary"">Music and Lyrics</a>","$40,000,000"
"<a href=""/movie/Legal-Eagles#tab=summary"">Legal Eagles</a>","$40,000,000"
"<a href=""/movie/Secret-Window#tab=summary"">Secret Window</a>","$40,000,000"
"<a href=""/movie/Skeleton-Key-The#tab=summary"">The Skeleton Key</a>","$40,000,000"
"<a href=""/movie/Jersey-Boys#tab=summary"">Jersey Boys</a>","$40,000,000"
"<a href=""/movie/Made-of-Honor#tab=summary"">Made of Honor</a>","$40,000,000"
"<a href=""/movie/Rainmaker-The#tab=summary"">The Rainmaker</a>","$40,000,000"
"<a href=""/movie/Medicine-Man#tab=summary"">Medicine Man</a>","$40,000,000"
"<a href=""/movie/Amistad#tab=summary"">Amistad</a>","$40,000,000"
"<a href=""/movie/Million-Ways-to-Die-in-the-West-A#tab=summary"">A Million Ways to Die in The West</a>","$40,000,000"
"<a href=""/movie/Final-Destination-5#tab=summary"">Final Destination 5</a>","$40,000,000"
"<a href=""/movie/Widows-(2018)#tab=summary"">Widows</a>","$40,000,000"
"<a href=""/movie/Fever-Pitch-(2005)#tab=summary"">Fever Pitch</a>","$40,000,000"
"<a href=""/movie/Aliens-vs-Predator-Requiem#tab=summary"">Aliens vs. Predator - Requiem</a>","$40,000,000"
"<a href=""/movie/Water-Horse-Legend-of-the-Deep-The#tab=summary"">The Water Horse: Legend of the Deep</a>","$40,000,000"
"<a href=""/movie/Sex-Tape#tab=summary"">Sex Tape</a>","$40,000,000"
"<a href=""/movie/Scream-4#tab=summary"">Scream 4</a>","$40,000,000"
"<a href=""/movie/Richie-Rich#tab=summary"">Ri¢hie Ri¢h</a>","$40,000,000"
"<a href=""/movie/Autumn-in-New-York#tab=summary"">Autumn in New York</a>","$40,000,000"
"<a href=""/movie/Paul#tab=summary"">Paul</a>","$40,000,000"
"<a href=""/movie/Guilt-Trip-The#tab=summary"">The Guilt Trip</a>","$40,000,000"
"<a href=""/movie/Colombiana#tab=summary"">Colombiana</a>","$40,000,000"
"<a href=""/movie/8MM#tab=summary"">8MM</a>","$40,000,000"
"<a href=""/movie/Commuter-The#tab=summary"">The Commuter</a>","$40,000,000"
"<a href=""/movie/Hanging-Up#tab=summary"">Hanging Up</a>","$40,000,000"
"<a href=""/movie/Doors-The#tab=summary"">The Doors</a>","$40,000,000"
"<a href=""/movie/Mickey-Blue-Eyes#tab=summary"">Mickey Blue Eyes</a>","$40,000,000"
"<a href=""/movie/Pay-it-Forward#tab=summary"">Pay it Forward</a>","$40,000,000"
"<a href=""/movie/Arthur-(2010)#tab=summary"">Arthur</a>","$40,000,000"
"<a href=""/movie/Drillbit-Taylor#tab=summary"">Drillbit Taylor</a>","$40,000,000"
"<a href=""/movie/Patriots-Day#tab=summary"">Patriots Day</a>","$40,000,000"
"<a href=""/movie/Extremely-Loud-and-Incredibly-Close#tab=summary"">Extremely Loud and Incredibly Close</a>","$40,000,000"
"<a href=""/movie/Shadow-The#tab=summary"">The Shadow</a>","$40,000,000"
"<a href=""/movie/Transporter-3#tab=summary"">Transporter 3</a>","$40,000,000"
"<a href=""/movie/Morning-Glory#tab=summary"">Morning Glory</a>","$40,000,000"
"<a href=""/movie/Get-Rich-or-Die-Tryin#tab=summary"">Get Rich or Die Tryin'</a>","$40,000,000"
"<a href=""/movie/Long-Shot-(2019)#tab=summary"">Long Shot</a>","$40,000,000"
"<a href=""/movie/Art-of-War-The#tab=summary"">The Art of War</a>","$40,000,000"
"<a href=""/movie/Grudge-Match#tab=summary"">Grudge Match</a>","$40,000,000"
"<a href=""/movie/Bless-the-Child#tab=summary"">Bless the Child</a>","$40,000,000"
"<a href=""/movie/Rent#tab=summary"">Rent</a>","$40,000,000"
"<a href=""/movie/Out-of-Towners-The#tab=summary"">The Out-of-Towners</a>","$40,000,000"
"<a href=""/movie/Nut-Job-2-Nutty-by-Nature-The#tab=summary"">The Nut Job 2: Nutty by Nature</a>","$40,000,000"
"<a href=""/movie/Island-of-Dr-Moreau-The#tab=summary"">The Island of Dr. Moreau</a>","$40,000,000"
"<a href=""/movie/Musketeer-The#tab=summary"">The Musketeer</a>","$40,000,000"
"<a href=""/movie/Resident-Evil-The-Final-Chapter#tab=summary"">Resident Evil: The Final Chapter</a>","$40,000,000"
"<a href=""/movie/Other-Boleyn-Girl-The#tab=summary"">The Other Boleyn Girl</a>","$40,000,000"
"<a href=""/movie/House-The-(2016)#tab=summary"">The House</a>","$40,000,000"
"<a href=""/movie/Sweet-November#tab=summary"">Sweet November</a>","$40,000,000"
"<a href=""/movie/Reaping-The#tab=summary"">The Reaping</a>","$40,000,000"
"<a href=""/movie/Season-of-the-Witch#tab=summary"">Season of the Witch</a>","$40,000,000"
"<a href=""/movie/Renaissance-Man#tab=summary"">Renaissance Man</a>","$40,000,000"
"<a href=""/movie/Quest-for-Camelot#tab=summary"">Quest for Camelot</a>","$40,000,000"
"<a href=""/movie/City-by-the-Sea#tab=summary"">City by the Sea</a>","$40,000,000"
"<a href=""/movie/At-First-Sight#tab=summary"">At First Sight</a>","$40,000,000"
"<a href=""/movie/Mechanic-Resurrection#tab=summary"">Mechanic: Resurrection</a>","$40,000,000"
"<a href=""/movie/Torque#tab=summary"">Torque</a>","$40,000,000"
"<a href=""/movie/Fantastic-Mr-Fox#tab=summary"">Fantastic Mr. Fox</a>","$40,000,000"
"<a href=""/movie/Showgirls#tab=summary"">Showgirls</a>","$40,000,000"
"<a href=""/movie/City-Hall#tab=summary"">City Hall</a>","$40,000,000"
"<a href=""/movie/Big-Miracle#tab=summary"">Big Miracle</a>","$40,000,000"
"<a href=""/movie/Impossible-The#tab=summary"">The Impossible</a>","$40,000,000"
"<a href=""/movie/Thousand-Words-A#tab=summary"">A Thousand Words</a>","$40,000,000"
"<a href=""/movie/Detroit-(2017)#tab=summary"">Detroit</a>","$40,000,000"
"<a href=""/movie/Marie-Antoinette#tab=summary"">Marie Antoinette</a>","$40,000,000"
"<a href=""/movie/Get-Carter#tab=summary"">Get Carter</a>","$40,000,000"
"<a href=""/movie/Kiss-of-Death#tab=summary"">Kiss of Death</a>","$40,000,000"
"<a href=""/movie/Life-or-Something-Like-It#tab=summary"">Life, or Something Like It</a>","$40,000,000"
"<a href=""/movie/Ishtar#tab=summary"">Ishtar</a>","$40,000,000"
"<a href=""/movie/Memoirs-of-an-Invisible-Man#tab=summary"">Memoirs of an Invisible Man</a>","$40,000,000"
"<a href=""/movie/Amelia#tab=summary"">Amelia</a>","$40,000,000"
"<a href=""/movie/Vampires-Assistant-The#tab=summary"">Cirque du Freak: The Vampire's Assistant</a>","$40,000,000"
"<a href=""/movie/New-York-Minute#tab=summary"">New York Minute</a>","$40,000,000"
"<a href=""/movie/Deep-End-of-the-Ocean-The#tab=summary"">The Deep End of the Ocean</a>","$40,000,000"
"<a href=""/movie/Alfie-(2004)#tab=summary"">Alfie</a>","$40,000,000"
"<a href=""/movie/FearDotCom#tab=summary"">FearDotCom</a>","$40,000,000"
"<a href=""/movie/Soul-Men#tab=summary"">Soul Men</a>","$40,000,000"
"<a href=""/movie/Gunman-The#tab=summary"">The Gunman</a>","$40,000,000"
"<a href=""/movie/Universal-Soldier-II-The-Return#tab=summary"">Universal Soldier II: The Return</a>","$40,000,000"
"<a href=""/movie/Pandorum#tab=summary"">Pandorum</a>","$40,000,000"
"<a href=""/movie/Duplex#tab=summary"">Duplex</a>","$40,000,000"
"<a href=""/movie/Paranoia-(2012)#tab=summary"">Paranoia</a>","$40,000,000"
"<a href=""/movie/Raise-the-Titanic#tab=summary"">Raise the Titanic</a>","$40,000,000"
"<a href=""/movie/Baahubali-The-Beginning-(India)#tab=summary"">Baahubali: The Beginning</a>","$40,000,000"
"<a href=""/movie/Hurricane-Heist-The#tab=summary"">The Hurricane Heist</a>","$40,000,000"
"<a href=""/movie/Impostor#tab=summary"">Impostor</a>","$40,000,000"
"<a href=""/movie/Victor-Frankenstein#tab=summary"">Victor Frankenstein</a>","$40,000,000"
"<a href=""/movie/Goldfinch-The-(2019)#tab=summary"">The Goldfinch</a>","$40,000,000"
"<a href=""/movie/Extreme-Ops#tab=summary"">Extreme Ops</a>","$40,000,000"
"<a href=""/movie/Just-Visiting#tab=summary"">Just Visiting</a>","$40,000,000"
"<a href=""/movie/Snowpiercer#tab=summary"">Snowpiercer</a>","$40,000,000"
"<a href=""/movie/Sunshine-(2007)#tab=summary"">Sunshine</a>","$40,000,000"
"<a href=""/movie/Hudsucker-Proxy-The#tab=summary"">The Hudsucker Proxy</a>","$40,000,000"
"<a href=""/movie/Billy-Lynns-Long-Halftime-Walk#tab=summary"">Billy Lynnâs Long Halftime Walk</a>","$40,000,000"
"<a href=""/movie/Pirates#tab=summary"">Pirates</a>","$40,000,000"
"<a href=""/movie/Delgo#tab=summary"">Delgo</a>","$40,000,000"
"<a href=""/movie/Hunting-Party-The#tab=summary"">The Hunting Party</a>","$40,000,000"
"<a href=""/movie/Alex-Rider-Operation-Stormbreaker#tab=summary"">Alex Rider: Operation Stormbreaker</a>","$40,000,000"
"<a href=""/movie/Red-Cliff#tab=summary"">Red Cliff</a>","$40,000,000"
"<a href=""/movie/Last-Shot-The#tab=summary"">The Last Shot</a>","$40,000,000"
"<a href=""/movie/Nomad#tab=summary"">Nomad</a>","$40,000,000"
"<a href=""/movie/monstre-a-Paris-Un#tab=summary"">Un monstre Ã  Paris </a>","$40,000,000"
"<a href=""/movie/Solomon-Kane#tab=summary"">Solomon Kane</a>","$40,000,000"
"<a href=""/movie/Kursk-(Belgium)-(2018)#tab=summary"">Kursk</a>","$40,000,000"
"<a href=""/movie/USS-Indianapolis-Men-of-Courage#tab=summary"">USS Indianapolis: Men of Courage</a>","$40,000,000"
"<a href=""/movie/Dragon-Nest-Warriors-Dawn-(China)#tab=summary"">Dragon Nest Warriors' Dawn</a>","$40,000,000"
"<a href=""/movie/Death-Note-(2017)#tab=summary"">Death Note</a>","$40,000,000"
"<a href=""/movie/Down-Under-Cover#tab=summary"">Down Under Cover</a>","$40,000,000"
"<a href=""/movie/Heaven-and-Hell#tab=summary"">Heaven and Hell</a>","$40,000,000"
"<a href=""/movie/Time-Travelers-Wife-The#tab=summary"">The Time Traveler's Wife</a>","$39,000,000"
"<a href=""/movie/Superman-III#tab=summary"">Superman III</a>","$39,000,000"
"<a href=""/movie/Because-I-Said-So#tab=summary"">Because I Said So</a>","$39,000,000"
"<a href=""/movie/Frankenweenie#tab=summary"">Frankenweenie</a>","$39,000,000"
"<a href=""/movie/Sgt-Bilko#tab=summary"">Sgt. Bilko</a>","$39,000,000"
"<a href=""/movie/Serenity#tab=summary"">Serenity</a>","$39,000,000"
"<a href=""/movie/Shoot-Em-Up#tab=summary"">Shoot 'Em Up</a>","$39,000,000"
"<a href=""/movie/Against-the-Ropes#tab=summary"">Against the Ropes</a>","$39,000,000"
"<a href=""/movie/Yi-dai-zong-shi-(China)#tab=summary"">Yi dai zong shi</a>","$38,600,000"
"<a href=""/movie/Fast-and-the-Furious-The#tab=summary"">The Fast and the Furious</a>","$38,000,000"
"<a href=""/movie/Sweet-Home-Alabama#tab=summary"">Sweet Home Alabama</a>","$38,000,000"
"<a href=""/movie/Ugly-Truth-The#tab=summary"">The Ugly Truth</a>","$38,000,000"
"<a href=""/movie/Spy-Kids-2-The-Island-of-Lost-Dreams#tab=summary"">Spy Kids 2: The Island of Lost Dreams</a>","$38,000,000"
"<a href=""/movie/Star-Trek-Generations#tab=summary"">Star Trek: Generations</a>","$38,000,000"
"<a href=""/movie/Captain-Underpants-The-First-Epic-Movie#tab=summary"">Captain Underpants: The First Epic Movie</a>","$38,000,000"
"<a href=""/movie/Paul-Blart-Mall-Cop-2#tab=summary"">Paul Blart: Mall Cop 2</a>","$38,000,000"
"<a href=""/movie/Mouse-Hunt#tab=summary"">Mouse Hunt</a>","$38,000,000"
"<a href=""/movie/Why-Him#tab=summary"">Why Him?</a>","$38,000,000"
"<a href=""/movie/Water-for-Elephants#tab=summary"">Water for Elephants</a>","$38,000,000"
"<a href=""/movie/Life-as-We-Know-It#tab=summary"">Life as We Know It</a>","$38,000,000"
"<a href=""/movie/Hurricane-The#tab=summary"">The Hurricane</a>","$38,000,000"
"<a href=""/movie/Riddick#tab=summary"">Riddick</a>","$38,000,000"
"<a href=""/movie/Heartbreakers#tab=summary"">Heartbreakers</a>","$38,000,000"
"<a href=""/movie/Enough#tab=summary"">Enough</a>","$38,000,000"
"<a href=""/movie/5th-Wave-The#tab=summary"">The 5th Wave</a>","$38,000,000"
"<a href=""/movie/Push#tab=summary"">Push</a>","$38,000,000"
"<a href=""/movie/Rush-(2013)#tab=summary"">Rush</a>","$38,000,000"
"<a href=""/movie/Angel-Eyes#tab=summary"">Angel Eyes</a>","$38,000,000"
"<a href=""/movie/Joe-Somebody#tab=summary"">Joe Somebody</a>","$38,000,000"
"<a href=""/movie/Ninth-Gate-The#tab=summary"">The Ninth Gate</a>","$38,000,000"
"<a href=""/movie/Only-the-Brave-(2017)#tab=summary"">Only the Brave</a>","$38,000,000"
"<a href=""/movie/Extreme-Measures#tab=summary"">Extreme Measures</a>","$38,000,000"
"<a href=""/movie/Thing-The-(2011)#tab=summary"">The Thing</a>","$38,000,000"
"<a href=""/movie/Rock-Star#tab=summary"">Rock Star</a>","$38,000,000"
"<a href=""/movie/White-Squall#tab=summary"">White Squall</a>","$38,000,000"
"<a href=""/movie/City-of-Ember#tab=summary"">City of Ember</a>","$38,000,000"
"<a href=""/movie/Switchback#tab=summary"">Switchback</a>","$38,000,000"
"<a href=""/movie/Sisters-Brothers-The-(2018)#tab=summary"">The Sisters Brothers</a>","$38,000,000"
"<a href=""/movie/Texas-Rangers#tab=summary"">Texas Rangers</a>","$38,000,000"
"<a href=""/movie/Virgin-Territory#tab=summary"">Virgin Territory</a>","$38,000,000"
"<a href=""/movie/Upside-The-(2019)#tab=summary"">The Upside</a>","$37,500,000"
"<a href=""/movie/What-to-Expect-When-Your-Expecting#tab=summary"">What to Expect When You're Expecting</a>","$37,500,000"
"<a href=""/movie/Master-The#tab=summary"">The Master</a>","$37,500,000"
"<a href=""/movie/Express-The#tab=summary"">The Express</a>","$37,500,000"
"<a href=""/movie/Twilight-(2008)#tab=summary"">Twilight</a>","$37,000,000"
"<a href=""/movie/Were-the-Millers#tab=summary"">We're the Millers</a>","$37,000,000"
"<a href=""/movie/Creed#tab=summary"">Creed</a>","$37,000,000"
"<a href=""/movie/Town-The#tab=summary"">The Town</a>","$37,000,000"
"<a href=""/movie/Dolphin-Tale#tab=summary"">Dolphin Tale</a>","$37,000,000"
"<a href=""/movie/Game-Night-(2018)#tab=summary"">Game Night</a>","$37,000,000"
"<a href=""/movie/Burn-After-Reading#tab=summary"">Burn After Reading</a>","$37,000,000"
"<a href=""/movie/13-Going-On-30#tab=summary"">13 Going On 30</a>","$37,000,000"
"<a href=""/movie/Nims-Island#tab=summary"">Nim's Island</a>","$37,000,000"
"<a href=""/movie/How-to-be-Single#tab=summary"">How to be Single</a>","$37,000,000"
"<a href=""/movie/Cop-Out#tab=summary"">Cop Out</a>","$37,000,000"
"<a href=""/movie/Rite-The#tab=summary"">The Rite</a>","$37,000,000"
"<a href=""/movie/Space-Chimps#tab=summary"">Space Chimps</a>","$37,000,000"
"<a href=""/movie/Magnolia#tab=summary"">Magnolia</a>","$37,000,000"
"<a href=""/movie/Aloha#tab=summary"">Aloha</a>","$37,000,000"
"<a href=""/movie/Obitaemyy-ostrov#tab=summary"">Obitaemyy ostrov</a>","$36,500,000"
"<a href=""/movie/Star-is-Born-A-(2018)#tab=summary"">A Star is Born</a>","$36,000,000"
"<a href=""/movie/Gnomeo-and-Juliet#tab=summary"">Gnomeo and Juliet</a>","$36,000,000"
"<a href=""/movie/John-Q#tab=summary"">John Q</a>","$36,000,000"
"<a href=""/movie/Blue-Streak#tab=summary"">Blue Streak</a>","$36,000,000"
"<a href=""/movie/Never-Say-Never-Again#tab=summary"">Never Say Never Again</a>","$36,000,000"
"<a href=""/movie/Hot-Tub-Time-Machine#tab=summary"">Hot Tub Time Machine</a>","$36,000,000"
"<a href=""/movie/Breakdown#tab=summary"">Breakdown</a>","$36,000,000"
"<a href=""/movie/Dolphin-Tale-2#tab=summary"">Dolphin Tale 2</a>","$36,000,000"
"<a href=""/movie/Collateral-Beauty#tab=summary"">Collateral Beauty</a>","$36,000,000"
"<a href=""/movie/Man-Apart-A#tab=summary"">A Man Apart</a>","$36,000,000"
"<a href=""/movie/Reindeer-Games#tab=summary"">Reindeer Games</a>","$36,000,000"
"<a href=""/movie/Snow-Falling-on-Cedars#tab=summary"">Snow Falling on Cedars</a>","$36,000,000"
"<a href=""/movie/Ghosts-of-Mississippi#tab=summary"">Ghosts of Mississippi</a>","$36,000,000"
"<a href=""/movie/Gattaca#tab=summary"">Gattaca</a>","$36,000,000"
"<a href=""/movie/Isnt-She-Great#tab=summary"">Isn't She Great</a>","$36,000,000"
"<a href=""/movie/Yip-Man-3-(Hong-Kong)-(2015)#tab=summary"">Yip Man 3</a>","$36,000,000"
"<a href=""/movie/There-Be-Dragons#tab=summary"">There Be Dragons</a>","$36,000,000"
"<a href=""/movie/Queen-of-the-Desert#tab=summary"">Queen of the Desert</a>","$36,000,000"
"<a href=""/movie/Head-of-State#tab=summary"">Head of State</a>","$35,200,000"
"<a href=""/movie/It-(2017)#tab=summary"">It</a>","$35,000,000"
"<a href=""/movie/Hangover-The#tab=summary"">The Hangover</a>","$35,000,000"
"<a href=""/movie/Blind-Side-The#tab=summary"">The Blind Side</a>","$35,000,000"
"<a href=""/movie/Batman#tab=summary"">Batman</a>","$35,000,000"
"<a href=""/movie/Austin-Powers-The-Spy-Who-Shagged-Me#tab=summary"">Austin Powers: The Spy Who Shagged Me</a>","$35,000,000"
"<a href=""/movie/True-Grit-(2010)#tab=summary"">True Grit</a>","$35,000,000"
"<a href=""/movie/Lethal-Weapon-3#tab=summary"">Lethal Weapon 3</a>","$35,000,000"
"<a href=""/movie/Rush-Hour#tab=summary"">Rush Hour</a>","$35,000,000"
"<a href=""/movie/Identity-Thief#tab=summary"">Identity Thief</a>","$35,000,000"
"<a href=""/movie/Devil-Wears-Prada-The#tab=summary"">The Devil Wears Prada</a>","$35,000,000"
"<a href=""/movie/Horrible-Bosses#tab=summary"">Horrible Bosses</a>","$35,000,000"
"<a href=""/movie/Spy-Kids#tab=summary"">Spy Kids</a>","$35,000,000"
"<a href=""/movie/Trainwreck#tab=summary"">Trainwreck</a>","$35,000,000"
"<a href=""/movie/Saving-Mr-Banks#tab=summary"">Saving Mr. Banks</a>","$35,000,000"
"<a href=""/movie/Star-Trek-The-Motion-Picture#tab=summary"">Star Trek: The Motion Picture</a>","$35,000,000"
"<a href=""/movie/21#tab=summary"">21</a>","$35,000,000"
"<a href=""/movie/What-Happens-in-Vegas#tab=summary"">What Happens in Vegas...</a>","$35,000,000"
"<a href=""/movie/Cape-Fear#tab=summary"">Cape Fear</a>","$35,000,000"
"<a href=""/movie/English-Patient-The#tab=summary"">The English Patient</a>","$35,000,000"
"<a href=""/movie/Hotel-for-Dogs#tab=summary"">Hotel for Dogs</a>","$35,000,000"
"<a href=""/movie/Guess-Who#tab=summary"">Guess Who</a>","$35,000,000"
"<a href=""/movie/This-is-40#tab=summary"">This is 40</a>","$35,000,000"
"<a href=""/movie/L-A-Confidential#tab=summary"">L.A. Confidential</a>","$35,000,000"
"<a href=""/movie/Sky-High#tab=summary"">Sky High</a>","$35,000,000"
"<a href=""/movie/In-and-Out#tab=summary"">In &amp; Out</a>","$35,000,000"
"<a href=""/movie/Nightmare-on-Elm-Street-A-(2010)#tab=summary"">A Nightmare on Elm Street</a>","$35,000,000"
"<a href=""/movie/Cell-The#tab=summary"">The Cell</a>","$35,000,000"
"<a href=""/movie/Species#tab=summary"">Species</a>","$35,000,000"
"<a href=""/movie/Benchwarmers-The#tab=summary"">The Benchwarmers</a>","$35,000,000"
"<a href=""/movie/Secretariat#tab=summary"">Secretariat</a>","$35,000,000"
"<a href=""/movie/Man-in-the-Iron-Mask#tab=summary"">The Man in the Iron Mask</a>","$35,000,000"
"<a href=""/movie/Friends-with-Benefits#tab=summary"">Friends with Benefits</a>","$35,000,000"
"<a href=""/movie/Neighbors-2-Sorority-Rising#tab=summary"">Neighbors 2: Sorority Rising</a>","$35,000,000"
"<a href=""/movie/Teenage-Mutant-Ninja-Turtles-(2007)#tab=summary"">TMNT</a>","$35,000,000"
"<a href=""/movie/Radio#tab=summary"">Radio</a>","$35,000,000"
"<a href=""/movie/Sicario-Day-of-the-Soldado#tab=summary"">Sicario: Day of the Soldado</a>","$35,000,000"
"<a href=""/movie/Old-Dogs#tab=summary"">Old Dogs</a>","$35,000,000"
"<a href=""/movie/Malcolm-X#tab=summary"">Malcolm X</a>","$35,000,000"
"<a href=""/movie/Poltergeist-(2014)#tab=summary"">Poltergeist</a>","$35,000,000"
"<a href=""/movie/Goosebumps-2-Haunted-Halloween-(2018)#tab=summary"">Goosebumps 2: Haunted Halloween</a>","$35,000,000"
"<a href=""/movie/12-Strong#tab=summary"">12 Strong</a>","$35,000,000"
"<a href=""/movie/Underworld-3-Rise-of-the-Lycans#tab=summary"">Underworld 3: Rise of the Lycans</a>","$35,000,000"
"<a href=""/movie/Must-Love-Dogs#tab=summary"">Must Love Dogs</a>","$35,000,000"
"<a href=""/movie/License-to-Wed#tab=summary"">License to Wed</a>","$35,000,000"
"<a href=""/movie/Donnie-Brasco#tab=summary"">Donnie Brasco</a>","$35,000,000"
"<a href=""/movie/Max-Payne#tab=summary"">Max Payne</a>","$35,000,000"
"<a href=""/movie/Resident-Evil#tab=summary"">Resident Evil</a>","$35,000,000"
"<a href=""/movie/Ladykillers-The#tab=summary"">The Ladykillers</a>","$35,000,000"
"<a href=""/movie/Something-Borrowed#tab=summary"">Something Borrowed</a>","$35,000,000"
"<a href=""/movie/Nativity-Story-The#tab=summary"">The Nativity Story</a>","$35,000,000"
"<a href=""/movie/In-Time#tab=summary"">In Time</a>","$35,000,000"
"<a href=""/movie/Back-up-Plan-The#tab=summary"">The Back-up Plan</a>","$35,000,000"
"<a href=""/movie/J-Edgar#tab=summary"">J. Edgar</a>","$35,000,000"
"<a href=""/movie/Bounce#tab=summary"">Bounce</a>","$35,000,000"
"<a href=""/movie/Mile-22-(2018)#tab=summary"">Mile 22</a>","$35,000,000"
"<a href=""/movie/Hot-Pursuit-(2015)#tab=summary"">Hot Pursuit</a>","$35,000,000"
"<a href=""/movie/Concussion-(2015)#tab=summary"">Concussion</a>","$35,000,000"
"<a href=""/movie/Foreigner-The-(UK-China)#tab=summary"">The Foreigner</a>","$35,000,000"
"<a href=""/movie/Closer#tab=summary"">Closer</a>","$35,000,000"
"<a href=""/movie/Street-Fighter#tab=summary"">Street Fighter</a>","$35,000,000"
"<a href=""/movie/Black-Knight#tab=summary"">Black Knight</a>","$35,000,000"
"<a href=""/movie/Bad-News-Bears-The-(2005)#tab=summary"">The Bad News Bears</a>","$35,000,000"
"<a href=""/movie/Pianist-The#tab=summary"">The Pianist</a>","$35,000,000"
"<a href=""/movie/House-of-Wax-(2005)#tab=summary"">House of Wax</a>","$35,000,000"
"<a href=""/movie/From-Hell#tab=summary"">From Hell</a>","$35,000,000"
"<a href=""/movie/Adrift-(2018)#tab=summary"">Adrift</a>","$35,000,000"
"<a href=""/movie/Mirrors#tab=summary"">Mirrors</a>","$35,000,000"
"<a href=""/movie/Underworld-Blood-Wars#tab=summary"">Underworld: Blood Wars</a>","$35,000,000"
"<a href=""/movie/Queen-of-the-Damned#tab=summary"">Queen of the Damned</a>","$35,000,000"
"<a href=""/movie/Nanny-McPhee-and-the-Big-Bang#tab=summary"">Nanny McPhee and the Big Bang</a>","$35,000,000"
"<a href=""/movie/Untraceable#tab=summary"">Untraceable</a>","$35,000,000"
"<a href=""/movie/Predator-2#tab=summary"">Predator 2</a>","$35,000,000"
"<a href=""/movie/Abduction#tab=summary"">Abduction</a>","$35,000,000"
"<a href=""/movie/Flash-Gordon#tab=summary"">Flash Gordon</a>","$35,000,000"
"<a href=""/movie/Superhero-Movie#tab=summary"">Superhero Movie</a>","$35,000,000"
"<a href=""/movie/Blast-from-the-Past#tab=summary"">Blast from the Past</a>","$35,000,000"
"<a href=""/movie/Alex-Cross#tab=summary"">Alex Cross</a>","$35,000,000"
"<a href=""/movie/Jersey-Girl#tab=summary"">Jersey Girl</a>","$35,000,000"
"<a href=""/movie/Midnight-in-the-Garden-of-Good-and-Evil#tab=summary"">Midnight in the Garden of Good and Evil</a>","$35,000,000"
